0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,6,2,6,6,5,5,0,5,1,0,0,2,0,0,0,0.18721522750574912,39421674.69656531,7332080.219521779,0.035721313938376964,906500000.0,0.0
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,6,5,6,5,7,2,7,7,3,2,7,0,0,0.017707934562210443,0.0,79410159.60374793,0.0,327000000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,4,7,6,6,9,0,6,10,0,0,1,0,0,0,0.2757800687477834,94424748.16173291,6320800.309666242,0.029117158374296896,242400000.0,12235.417783503184
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5,4,1,6,5,0,0,6,6,0,0,4,0,0,0.9034660109974437,3850017.014480035,45963574.5559752,0.0026094757159363913,273100000.0,0.0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6,1,6,0,1,1,0,0,6,7,0,0,3,0,0,0.6240411020832748,7536714.745781786,44613177.82387923,0.007678519448635731,273100000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,6,6,5,10,0,3,6,5,0,0,5,0,0,0.2606619418530113,19566248.752767358,47745447.52654895,0.006257420601139176,61400000.0,6933.856348719674
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,1,7,6,5,9,0,4,6,3,1,0,0,0,0,0.05972345118731867,164545406.9272073,15444563.06553661,0.02271080769259618,151900000.0,23089.45480171012
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,2,5,0,6,5,7,5,7,6,2,0,7,0,0,0.10084416940072774,0.0,65749734.69295582,0.0,408000000.0,0.0
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6,0,7,6,6,6,0,1,5,3,0,0,4,0,0,0.2853176333513975,28313105.91642281,41830524.25380514,0.015723653025819035,267200000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,5,6,7,1,6,0,6,6,0,2,0,0,0,0,0.28990388714267046,164234543.59959233,7332080.219521779,0.053764013636332424,121200000.0,14076.820688812222
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,7,2,6,1,6,2,0,1,6,0,0,0,0,0,0,0.08108833083431352,105999336.964876,0.0,0.031786797784637354,303800000.0,8812.189524280213
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,2,5,6,7,2,1,3,5,3,0,0,6,0,0,0.032160066533291176,49083662.35518686,48727080.080332056,0.003582703008529972,115300000.0,8735.51048842691
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,6,1,6,6,0,0,1,3,0,0,7,0,0,0.9656292515424179,2634413.1119796466,52646921.24174769,0.001339668142992646,236500000.0,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,5,1,1,0,8,0,2,7,0,0,7,0,0,0.13378704178396103,3010405.542560051,58455165.32663889,0.0021912032407120662,115300000.0,0.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,4,0,9,2,5,0,4,5,0,5,0,3,0,0,0.11900230117931286,33311896.296127353,41420297.72863445,0.004299170386728984,151900000.0,12510.67823857932
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,3,0,0,6,7,6,5,7,3,4,7,1,0,0.1891536677208862,32850.74442109419,114393085.07698064,2.3069203578173967e-05,61400000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,7,6,6,6,1,0,3,9,2,0,0,1,0,0,0.3051468112626554,43007129.00217694,32369294.305695508,0.013331303575475727,242400000.0,12480.637000740933
1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,9,5,5,6,3,5,6,2,0,0,0,0,0,0.03190993357869769,98215054.12065257,7332080.219521779,0.09026116101590172,357700000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,3,6,5,1,7,3,2,10,1,0,0,0,0,0,0.07289125662169499,179364408.6932767,6320800.309666242,0.15353038488619963,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,5,3,7,0,9,0,0,3,5,0,0,0.15811565485190868,94273694.00625873,45130083.53690255,0.06255735138832823,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,7,4,6,3,0,2,3,7,0,0,7,0,0,0.8965651389579847,1481658.0562184292,58455165.32663889,0.0011724096146155608,30700000.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,6,6,6,1,6,7,6,7,0,2,7,0,0,0.008847387326332522,4924630.6184530305,67731432.95737815,0.0031568627022643377,115300000.0,0.0
0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,2,7,5,4,5,6,4,0,5,3,0,0,0,0,0,0,0.02790485641128425,47906099.60885058,0.0,0.005348045215828861,1293500000.0,8063.488328225362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,6,4,0,1,0,6,0,0,0,0,0,2.527545897053519,475830993.627769,12586457.998778107,0.4412690644579931,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,7,7,0,0,2,0,0,0,2,0,0,1.830257464982931,86627817.50918007,27578229.96765524,0.04133764959337073,121200000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,6,7,7,0,3,7,0,0,0,3,0,0,0.2509833705856539,156583037.56843343,30351526.042379983,0.06724678110967944,61400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,6,6,3,1,0,0,2,0,0,0,4,0,0,0.4108566509948403,98715806.58436519,33377116.55719709,0.006711184505234356,0.0,62741.43020660249
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,3,4,0,1,3,0,0,6,4,0,0,1,0,0,0.5916928804960313,47463323.802074194,34732409.44833878,0.0438953389318063,273100000.0,0.0
