0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,1,1,3,5,0,1,2,0,0,0,0,0,0,1.5557913844006672,59543788.667450696,0.0,0.04018728961142463,242400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,6,0,0,0,0,0,2,1,3,0,0,3.764817327019767,28402403.387708697,44443761.34729548,0.016140242608397783,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,6,0,2,1,0,0,0,0,2,6,0,0,0,0.45295663564106514,85248969.70035046,20793414.8415654,0.007450845590310402,0.0,112800.43203969438
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,0,2,6,7,2,5,3,0,0,0,0,0,0.1533305103020543,430371984.6425079,8453407.696608048,0.33997179893698193,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,6,7,1,1,0,0,1,0,0,0,0.6505908284639698,300226552.7370377,6320800.309666242,0.24983380034915273,0.0,0.0
0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,7,5,6,1,5,6,0,7,7,0,0,0,3,0,0,0.04310705407154021,15294108.088358182,30351526.042379983,0.0008762060688377662,1162600000.0,16873.325333643756
0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,6,2,1,1,2,5,7,0,6,4,0,0,0,2,0,0.09392513587028165,14151195.744798128,37273425.32982029,0.010573395888160012,1093600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2,0,1,1,0,0,3,6,2,1,0,0,0,1.1844930426892861,86085984.19883108,29826314.78444877,0.03515197746889938,0.0,47479.15904899069
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,6,0,2,1,0,1,0,2,5,3,0,0,0,1.7899382580008485,31425681.038091592,29865163.41970277,0.03771843642416687,151900000.0,0.0
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4,3,3,0,6,5,4,6,4,5,0,0,3,0,0,0.09931806353566229,13657080.510017589,41420297.72863445,0.010038423605188517,575500000.0,0.0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,7,2,3,0,2,1,2,1,6,0,0,0,0,0,0,0.17064989344895704,54021194.16330625,0.0,0.024394797483382635,425000000.0,0.0
1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5,3,0,0,5,9,5,0,4,0,0,1,0,0,0,0.09070826122471934,43514757.97146988,6320800.309666242,0.03026604927657896,819600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1,1,1,2,1,0,0,0,4,0,0,0,0.20881145881097135,186207692.59408265,9695195.36216505,0.021260608638075745,0.0,49038.5876748777
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0.2623562374357045,104497052.74228084,14092235.304915495,0.00865290656003664,30700000.0,61438.17050169179
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,5,3,4,6,1,7,7,0,4,0,0,0,0,0.26324752301475457,443373347.0292895,9695195.36216505,0.1309283776465913,30700000.0,17975.851940310262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1,3,5,5,0,2,7,4,0,0,7,0,0,0.8155087998263421,7603356.863356691,53888708.9073047,0.0013290814747613112,0.0,29568.67516367894
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,5,0,0,1,0,1,0,3,0,0,3,0,0,1.375295049410643,6219143.94106443,38804933.73898803,0.002880731401669787,151900000.0,0.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,7,7,1,0,5,6,0,4,7,4,0,0,0,6,0,0.09908006350363124,8720284.17468465,49968867.74588905,0.0006844958548261425,151900000.0,27094.36125508563
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,5,2,0,0,5,0,0,2,0,2,0,0,0,1,2.127019477857088,16585030.662344143,32369294.305695508,0.01363379541073365,242400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,2,3,8,0,5,6,1,0,9,0,0,0.09751655223713496,106170.96705330921,73433065.92354077,7.109112068940056e-05,0.0,0.0
1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,8,7,1,5,2,9,6,4,7,3,0,2,5,0,0,0.009843896536547523,867962.412843424,53239770.519694015,0.00044773603513662745,735000000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,1,0,2,0,0,1,3,0,0,0,0,0,0,0.20053293319806684,84030873.97867478,0.0,0.007772077049876095,121200000.0,51932.96142692644
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,7,1,3,2,7,1,7,4,3,0,1,0,0,0,0.199839360251682,441206079.5940296,15444563.06553661,0.12618833773880528,30700000.0,18111.512210553803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,2,0,0,3,0,1,0,0,0,0,0.29377516629610445,108427587.78528929,6320800.309666242,0.01181196224160107,0.0,55718.26040391281
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,1,0,2,9,7,1,6,3,1,0,4,0,0,0.024231742731561513,47706056.852635056,48821679.6227337,0.004274664254014056,84600000.0,13099.811392660804
1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,7,3,5,0,5,5,0,3,2,3,0,0,2,0,0,0.9588252288585439,5879536.403004391,36031637.66426329,0.0028914795015765942,750600000.0,0.0
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5,7,2,1,2,6,6,7,4,0,6,4,0,0,0,0.08359467282018507,43922478.77695997,24447158.301910475,0.030632102325234303,666000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,0,7,0,3,0,0,1,0,3,0,0,0.22988178132947037,71667337.27225354,36672326.35204622,0.00450564595267202,0.0,48580.638107043706
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,4,1,5,7,7,0,4,1,2,0,5,0,0,0.22325961955776777,54851367.18196162,50580099.82421321,0.029338424585564606,61400000.0,0.0
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7,1,7,0,1,5,4,3,3,4,1,0,3,0,0,0.22193850347082303,4629618.67146982,47276770.53435018,0.0042862925167279145,544800000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,5,3,5,0,5,1,2,0,0,3,6,0,0,0.11645759243651625,65461703.97784514,48727080.080332056,0.004615968584909906,30700000.0,12572.101172275758
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,6,4,6,0,2,1,1,0,2,0,0,0,1,0,0,0.09086792378183232,47987274.79114584,25037214.086173728,0.0030277967865243323,303800000.0,26610.106671988455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,5,2,3,6,0,3,1,3,0,0,5,0,0,0.3097455390642783,18761552.320505515,45130083.53690255,0.0018192206271901133,0.0,44343.33272473953
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,5,2,0,2,2,2,2,0,7,6,0,6,0,0,0.09209115541682447,0.0,70459229.71781957,0.0,30700000.0,28116.576230353156
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,6,10,0,4,0,0,7,0,0,3,0,0,2,0,0.16367449241781798,18896287.191467904,36031637.66426329,0.0011796612325488559,363600000.0,27405.841144660364
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,2,4,5,2,7,6,0,0,1,0,3,0,0,0.1284735438767445,74549306.80664721,36672326.35204622,0.039143760541957506,121200000.0,0.0
1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,6,7,4,7,5,1,7,5,7,3,2,0,7,0,0,0.0045493402912498695,326416.3615861925,60756608.22453916,0.00022382519243933593,1035500000.0,0.0
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,4,3,6,6,5,7,7,4,0,2,0,2,0,0,0.06524437032777355,42816638.85473864,34910310.18717702,0.03363567510450027,357700000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,1,0,0,6,1,3,0,0,1,0,0,0,0,0.24440339792451385,50837016.84664809,6320800.309666242,0.004026458239309535,242400000.0,43779.15428023353
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,6,3,3,3,7,0,4,0,0,4,3,0,0,0.18853677704537336,58014858.34261676,40046721.40454503,0.028319149646381214,121200000.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,5,2,5,3,0,0,4,0,0,0,0.23277506100201137,444007995.2463284,9695195.36216505,0.12624125266189876,115300000.0,17455.721338863492
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,5,7,4,6,2,4,1,7,4,0,0,4,0,0,0.10576677214505997,6709421.755601701,43072311.91936214,0.0047244864588543,544800000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,6,6,5,8,6,0,0,0,0,0,3,0,0.2268394618806489,62814336.38184248,30351526.042379983,0.05108284861038712,242400000.0,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,1,0,2,1,7,0,7,3,0,0,3,0,0,0.16080721408116164,64806958.39781168,38804933.73898803,0.04683315946228188,115300000.0,0.0
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,3,6,5,4,3,1,7,1,7,0,0,0,0,0,0,0,0.018480880932522203,52883438.06951368,0.0,0.00420534325399549,478900000.0,10175.604165410889
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,5,2,0,2,4,7,0,3,0,0,3,0,0,1,0.09161926682138907,45625925.82634677,33490621.782781776,0.004131776949521994,242400000.0,25486.819664795272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1,1,2,3,6,6,4,3,0,4,0,0,0,0.07311501143517692,441591836.04618347,19176830.963968083,0.05218893666326675,0.0,33792.74789795926
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,6,4,2,4,5,0,1,0,0,0,0,0,3,0,0,0.14054077845579377,79580887.18564737,30351526.042379983,0.005232830625926967,236500000.0,25085.59179180125
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,7,3,1,5,6,0,3,7,4,0,0,7,0,0,0.13633552057804166,9174333.807655966,53888708.9073047,0.0006778916121672919,30700000.0,19544.594258774334
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,6,1,0,5,6,7,0,4,0,0,0,3,0,0,0.0657678377747644,79646119.6317355,30351526.042379983,0.004040710161269517,236500000.0,14986.822170393107
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,4,0,2,6,6,0,7,0,0,0,4,0,0,0.23948050328138354,91681979.38683939,33377116.55719709,0.04189349035735123,30700000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,2,2,6,2,6,7,0,6,7,0,0,7,0,0,0.018127516984247125,993354.7370198822,58455165.32663889,0.0009211434305384493,61400000.0,0.0
1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,3,5,4,1,0,5,6,0,0,0,3,3,0,0,0,0,0.3004949380438185,4941052.649008393,17803345.000196747,0.0003705731609578099,750600000.0,80336.23711769187
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1,0,0,0,0,0,0,3,0,0,2.976656259693405,86958377.32288127,30351526.042379983,0.03840096119617695,84600000.0,0.0
1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,3,4,3,0,0,5,6,0,0,4,0,0,1,0,0,0,0.08761623617941448,30763642.36913833,6320800.309666242,0.002680780854690421,952800000.0,27570.78211641951
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,3.384807700003163,122553156.98804034,0.0,0.1006825331055466,84600000.0,0.0
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,1,1,0,0,0,0,1,9,4,3,0,0,0,2.796624141802613,2720540.4531645514,44346404.0791356,0.0020610514723749416,327000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3,5,6,0,2,3,3,0,0,3,0,0,1.4949335697142718,51596265.05527383,38804933.73898803,0.04356386001148623,0.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,1,3,3,0,1,0,3,0,0,3,0,0,2.8581001188315045,43910256.504727684,38804933.73898803,0.023319566028056137,84600000.0,0.0
0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,3,6,2,2,1,4,7,0,0,3,0,0,0,3,0,0,0.14713484196512577,15828119.360277545,30351526.042379983,0.0010314355802193231,785300000.0,29716.868224546364
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1,1,7,5,1,0,6,2,0,0,0,0.9252023194967436,84116195.36378781,21556221.14781617,0.09743258853308637,121200000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,3,1,1,0,0,3,0,0,0,0,2.0109129101404886,43792666.06491523,8453407.696608048,0.03744450202787964,121200000.0,0.0
0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,6,7,1,0,1,0,1,0,7,1,6,0,0,0,0,0.1513029919679844,18914822.097656347,19337348.34775413,0.006535533926896804,727400000.0,8496.819809883633
0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,6,1,3,4,5,6,2,3,1,0,0,0,0,2,0,0.07700486763922432,24142986.721437473,27578229.96765524,0.014358171171149578,735000000.0,0.0
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,5,4,2,0,1,3,0,0,1,0,6,0,0,0,0,1.218477076475665,19031577.631617438,12586457.998778107,0.011053827418695414,357700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,9,2,7,7,4,6,7,2,0,8,0,0,0.011567316349979184,656641.0993302234,72001621.10943031,7.369147444307593e-05,0.0,2190.360921762458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,1,0,2,3,0,0,1,0,0,0,2.3409777678588144,262974230.20644858,6320800.309666242,0.18029952309505046,0.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6,0,0,2,1,7,7,3,0,7,0,0,0,1.2396655169828,76553103.49298617,24227584.784522224,0.09015846951614742,205800000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,3,2,1,1,1,3,2,0,3,0,0,1.5643745659276544,18753715.557672296,46914620.721779495,0.011461482848835136,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,6,2,7,2,3,1,3,0,0,0,0.4210445986552542,279590601.3699658,25113995.726980142,0.08421660727595534,0.0,24766.242085052996
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,1,0,0,2,1,4,6,7,0,0,9,0,0,0.833056562978615,0.0,67375654.49838129,0.0,30700000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,4,0,3,8,7,0,0,3,4,0,0,0,0,0.05226386450583531,433473076.38557744,19176830.963968083,0.12321978882372363,30700000.0,19683.220164839473
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6,2,1,0,2,1,7,7,3,2,0,0,0,0,0,0.04979692567354285,60039732.950529575,7332080.219521779,0.019949503915782048,357700000.0,7307.587608087333
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3,2,1,5,5,4,1,5,4,0,0,0,2,0,0.37107761727205985,11946449.18252772,37273425.32982029,0.008268695430930006,837500000.0,0.0
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,2,0,0,0,2,0,0,1,0,0,0,2.002902500163379,24360465.960265737,6320800.309666242,0.010627983117209187,448200000.0,0.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,7,6,1,0,6,8,1,0,0,3,0,0,0,0,0,0.3892937089494426,127994326.64691359,8453407.696608048,0.12006625668332747,182600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,3,4,1,2,1,0,0,2,0,0,3,0,1.034956375581091,56167512.05933363,37683606.26190176,0.030240361540435343,121200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,2,2,6,6,2,0,0,0,0,1,0,0.11136481082638598,375584865.79824406,25037214.086173728,0.2894919356874304,0.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,2,0,2,6,0,3,0,0,2,2,0,0,0,0.1930059442641699,86511523.73625681,15173808.632728375,0.00922213798884133,121200000.0,44652.20904295369
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,0,3,0,2,0,0,0,1,0,0,1,0,0,0,1.0528375172108035,36909330.13532516,6320800.309666242,0.008578486122431176,242400000.0,44318.06278913708
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4,0,0,2,1,0,0,0,0,4,7,0,0,0,0.8317266062042632,36197893.48775439,26008389.578208447,0.015242071241765028,151900000.0,21964.465882263765
0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,3,2,0,5,5,0,3,1,4,0,0,7,0,0,0.5695679386877084,72589.1863277595,53888708.9073047,3.375975257359946e-05,681100000.0,0.0
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,1,4,5,4,7,3,6,0,0,0,0,3,0,0.2990273422029528,18605432.00499142,30351526.042379983,0.00410890437850304,650400000.0,6989.332463530756
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,2,1,1,0,1,3,0,1,0,0,0,1.6731952770901168,115059374.21812274,15444563.06553661,0.11624981831313025,30700000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,7,6,0,4,0,0,0,0,2,0,0.7376612167006236,82698157.75720283,27578229.96765524,0.014412771111228113,182600000.0,17048.989168766086
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,3,2,0,1,3,0,0,0,0,0,3,0,0,0,0.5662481113553335,39476828.23020655,8453407.696608048,0.007340823570763794,357700000.0,21558.182197900067
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,5,2,0,3,0,1,0,0,1,5,3,0,0,0,0.21817028687856865,52340282.11313785,28109350.119659707,0.0076975939606831545,151900000.0,40882.09815663929
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,1,0,1,2,3,6,1,0,0,0,0,0,0,0,0.15549924979982158,165993949.45734677,0.0,0.04362734817637926,151900000.0,14170.95275693463
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,1,0,0,1,3,2,9,0,2,7,0,0,0,0.5482257475425442,35405113.404339775,22585050.269750636,0.03644772891741983,242400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,0,3,2,2,3,0,1,4,0,4,3,0,0,0.18972745401809543,8452087.697131325,51136573.2203531,0.0007358011648095669,121200000.0,35677.783650606754
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,5,3,3,0,5,6,2,0,0,0,0,6,0,0,0,0.057014928424255464,53167517.359789446,12586457.998778107,0.006479560675993479,357700000.0,21003.163288108204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,7,0,3,2,7,0,0,3,0,0,0.1915062836235769,39965292.96991452,44613177.82387923,0.004147074828549849,0.0,31577.81903715639
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,6,6,1,1,5,2,0,0,4,5,0,0,7,0,0,0.06826977532659564,679617.0477395016,55262285.23139411,4.4571395971082885e-05,267200000.0,18400.76912729233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,2,0,1,6,0,7,7,0,0,0,0,0,0,0.1177117852924898,344773163.0196434,0.0,0.03312928471362831,0.0,56613.40679263524
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,2,6,2,0,6,0,0,1,0,0,0,0.49514421752794796,148753198.4206847,6320800.309666242,0.0983688593125997,236500000.0,0.0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,5,1,0,0,1,6,0,0,4,2,0,3,0,0,0.135344118004687,8963690.822566628,48433523.330520466,0.0011311416966116336,151900000.0,24533.032811990888
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,1,1,2,5,6,0,4,0,0,0,1,0,0,0.5542032042547396,112742105.18603998,25037214.086173728,0.09011014019822007,121200000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,7,0,1,3,0,2,4,3,0,2,0,0,0,0.6251311032840158,72909437.6955662,16563094.679399516,0.02683462717857187,205800000.0,29356.22515752938
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,4,0,0,2,1,3,0,9,0,0,0,0,0,0,0.5574565866024634,113260371.2512886,0.0,0.10108941124688763,151900000.0,0.0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,6,3,1,0,2,1,1,1,7,0,1,4,0,0,0,0.09842103520798899,49456600.50131977,16347288.792964684,0.00482110041282871,273100000.0,34904.95139296136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,2,0,4,7,7,7,8,0,1,0,5,0,0,0.028281047319262852,72848397.52868952,42997476.14996074,0.0041990811578490805,0.0,13549.855865771515
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,6,3,1,0,3,0,0,3,0,0,0.5096700246858953,47939300.02904542,38804933.73898803,0.04013183711564753,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,2,8,2,2,0,2,0,3,0,0,0.38562105238153027,85570852.68416686,37683606.26190176,0.054055938691953354,0.0,0.0
