Gelderland Expected Annual Damage,Gelderland Dike Investment Costs,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0.0,631340923.9676849,0.0,190794.60571001688,113387970.41963367,1.4593620246437522e-05,1201300000.0,10.238205934920156
7269193.934126292,631340923.9676849,0.002850581349842264,0.0,113387970.41963367,0.0,1201300000.0,397.3299485237333
0.0,631340923.9676849,0.0,25362733.865012523,113387970.41963367,0.0011960234755373747,1201300000.0,1187.363645274051
0.0,631340923.9676849,0.0,75663668.58926897,113387970.41963367,0.013995793971325582,1201300000.0,6406.974653850915
0.0,631340923.9676849,0.0,530766.4008000821,113387970.41963367,3.1523103879798524e-05,1201300000.0,21.835007708200067
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1265408.9078304647,113387970.41963367,0.00013047201453922938,1201300000.0,113.51748109981963
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,9137121.520604925,113387970.41963367,0.0011865070086606849,1201300000.0,463.0792613942382
470874.841718539,631340923.9676849,0.00010298790670439914,0.0,113387970.41963367,0.0,1201300000.0,30.368869565694023
0.0,631340923.9676849,0.0,1566435.8461220022,113387970.41963367,0.0001332071334671344,1201300000.0,114.82387588326817
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,2157338.743686437,113387970.41963367,0.00035767493237697076,1201300000.0,134.83568102530333
0.0,631340923.9676849,0.0,511015.111007775,113387970.41963367,2.9556197153397265e-05,1201300000.0,21.468013509380445
1830866.086633517,631340923.9676849,0.0003923622269145654,0.0,113387970.41963367,0.0,1201300000.0,118.83699254941456
0.0,631340923.9676849,0.0,293490.80191733106,113387970.41963367,2.6249883370507608e-05,1201300000.0,20.85110678904097
0.0,631340923.9676849,0.0,5653202.948043965,113387970.41963367,0.0007328839839942297,1201300000.0,281.2847979729366
0.0,631340923.9676849,0.0,1015291.0755570707,113387970.41963367,6.116100451293685e-05,1201300000.0,41.284360098244335
0.0,631340923.9676849,0.0,70390.82249517049,113387970.41963367,4.245559714335199e-06,1201300000.0,2.859339969913459
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
1832322.2504180984,631340923.9676849,0.0007278798698163948,9423116.553200396,113387970.41963367,0.000867596268545564,1201300000.0,913.2757028425958
0.0,631340923.9676849,0.0,19719118.76544197,113387970.41963367,0.0038547475749855236,1201300000.0,1558.5987714758662
0.0,631340923.9676849,0.0,169811.71554469643,113387970.41963367,1.74815422264929e-05,1201300000.0,10.77704725316769
0.0,631340923.9676849,0.0,1383644.541778966,113387970.41963367,9.421101222574992e-05,1201300000.0,80.66266519299337
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
14619516.915434277,631340923.9676849,0.005614647567170233,0.0,113387970.41963367,0.0,1201300000.0,825.531549006956
0.0,631340923.9676849,0.0,8002906.523159493,113387970.41963367,0.0013163782665326985,1201300000.0,503.9745055766553
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
14586684.724762188,631340923.9676849,0.0028964153429668136,1072744.7715619789,113387970.41963367,5.752847696522939e-05,1201300000.0,445.9478254655088
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,126707.78822639772,113387970.41963367,1.5006913289052683e-05,1201300000.0,10.315319987669263
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
361909.5227463199,631340923.9676849,9.35581731463134e-05,0.0,113387970.41963367,0.0,1201300000.0,12.752631854808753
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,973449.7649173166,113387970.41963367,5.699429154359799e-05,1201300000.0,40.50691627370078
0.0,631340923.9676849,0.0,1816203.0134445808,113387970.41963367,0.0001863865473840417,1201300000.0,69.28507082983242
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1265823.5548178987,113387970.41963367,0.00011874215567728595,1201300000.0,86.82883910317085
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,3329605.472010472,113387970.41963367,0.00023229983258924914,1201300000.0,192.52811914192975
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
3965714.333241118,631340923.9676849,0.0008502626797071627,3535031.65240406,113387970.41963367,0.0003537008178493,1201300000.0,557.9511878546119
0.0,631340923.9676849,0.0,483750.58802506584,113387970.41963367,5.5715417657766856e-05,1201300000.0,40.26829830019848
10240743.944416162,631340923.9676849,0.002121575336271263,0.0,113387970.41963367,0.0,1201300000.0,672.0587911581028
0.0,631340923.9676849,0.0,25001796.69932647,113387970.41963367,0.004051830000808022,1201300000.0,1608.1191174996081
0.0,631340923.9676849,0.0,36590666.831100695,113387970.41963367,0.004656279311217775,1201300000.0,1912.8609569956013
0.0,631340923.9676849,0.0,1482116.0066159123,113387970.41963367,0.00010494888655804068,1201300000.0,84.25522964748377
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,9895450.56172157,113387970.41963367,0.000813308962249328,1201300000.0,407.8348486869722
0.0,631340923.9676849,0.0,1511776.4981010125,113387970.41963367,0.00010877982442297665,1201300000.0,84.97002306071404
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
7377632.553783064,631340923.9676849,0.0005230164219528683,0.0,113387970.41963367,0.0,1201300000.0,53.02409743640537
0.0,631340923.9676849,0.0,309091.24693817826,113387970.41963367,5.1671071644496956e-05,1201300000.0,19.187667072098495
0.0,631340923.9676849,0.0,309856.64211972355,113387970.41963367,2.8903210318129043e-05,1201300000.0,21.346176323492386
0.0,631340923.9676849,0.0,927689.1514921412,113387970.41963367,0.00014542489370817337,1201300000.0,74.23193396397504
0.0,631340923.9676849,0.0,1983310.168865208,113387970.41963367,0.00011102472942490592,1201300000.0,85.38888741332957
0.0,631340923.9676849,0.0,20489053.08829372,113387970.41963367,0.0013429699356222885,1201300000.0,1338.7807942147513
0.0,631340923.9676849,0.0,1225585.9822132294,113387970.41963367,0.00011221860208159362,1201300000.0,85.61164547971507
0.0,631340923.9676849,0.0,409308.4797052398,113387970.41963367,2.486433282920487e-05,1201300000.0,16.527001295755785
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
3652680.924546668,631340923.9676849,0.0007330482277634062,0.0,113387970.41963367,0.0,1201300000.0,98.54918714042397
0.0,631340923.9676849,0.0,249463.0996343364,113387970.41963367,1.4793122232713394e-05,1201300000.0,10.275429902195004
0.0,631340923.9676849,0.0,4722305.980577926,113387970.41963367,0.00031242313779175494,1201300000.0,273.2956968201688
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,24086554.130730797,113387970.41963367,0.0011933799806185547,1201300000.0,1203.2890202662707
0.0,631340923.9676849,0.0,6514540.001851004,113387970.41963367,0.0003583043185715665,1201300000.0,298.5088276356132
0.0,631340923.9676849,0.0,2204486.715471012,113387970.41963367,0.00018716160200967207,1201300000.0,161.6111295771325
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1119940.539969917,113387970.41963367,0.0002043744288239879,1201300000.0,86.85990617310685
0.0,631340923.9676849,0.0,1536757.2296594894,113387970.41963367,0.00011200632626530936,1201300000.0,85.57203811446468
0.0,631340923.9676849,0.0,3268006.3339080103,113387970.41963367,0.0003259382114770702,1201300000.0,279.73021288627285
0.0,631340923.9676849,0.0,4084771.0736144874,113387970.41963367,0.00021333109954382032,1201300000.0,183.6579400415018
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1211231.8181696604,113387970.41963367,0.00010989141998789259,1201300000.0,85.17742950164079
0.0,631340923.9676849,0.0,71581.55688840915,113387970.41963367,4.364137463537718e-06,1201300000.0,2.8814647333718844
0.0,631340923.9676849,0.0,15610567.304186305,113387970.41963367,0.0012223539006249334,1201300000.0,1203.5964486404084
0.0,631340923.9676849,0.0,54158.70064438172,113387970.41963367,4.230897715621224e-06,1201300000.0,2.8566042690289675
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,506179.1132568255,113387970.41963367,6.015062082823368e-05,1201300000.0,41.09583821975827
477868.16323023743,631340923.9676849,9.665354973925731e-05,36040566.4803249,113387970.41963367,0.001714311338892955,1201300000.0,1781.9146572864684
291541.6383448829,631340923.9676849,9.547441471777842e-05,2690244.171449473,113387970.41963367,0.00022551741131442168,1201300000.0,208.15953496966014
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,611316.1604696062,113387970.41963367,5.916474861163799e-05,1201300000.0,40.911889799931544
0.0,631340923.9676849,0.0,6281905.660047815,113387970.41963367,0.00032721284463670336,1201300000.0,282.3493624393404
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,72469.63368966054,113387970.41963367,4.452575446692752e-06,1201300000.0,2.897965885326653
0.0,631340923.9676849,0.0,25946896.643817212,113387970.41963367,0.0012640396309681712,1201300000.0,1228.8595759458863
0.0,631340923.9676849,0.0,55827.127501079165,113387970.41963367,4.446391097563632e-06,1201300000.0,2.8968119819801466
0.0,631340923.9676849,0.0,3584023.424212276,113387970.41963367,0.0001867683351427756,1201300000.0,161.456862248299
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1196512.7257051072,113387970.41963367,0.00010750507353712971,1201300000.0,84.73217437487322
2263614.747979734,631340923.9676849,0.0002081322021601245,55263.12006003079,113387970.41963367,4.373544109741357e-06,1201300000.0,23.983938131073476
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
10952082.965569966,631340923.9676849,0.0027820466283603757,0.0,113387970.41963367,0.0,1201300000.0,395.75967397432424
0.0,631340923.9676849,0.0,135728.91142250178,113387970.41963367,1.6790825239887324e-05,1201300000.0,10.64817020795355
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,9525904.15655992,113387970.41963367,0.0007837681172492267,1201300000.0,705.4190656448501
0.0,631340923.9676849,0.0,7761998.204808868,113387970.41963367,0.0005134356453988558,1201300000.0,456.45407946481987
94874179.58721864,631340923.9676849,0.028314932312425902,492506.0496667443,113387970.41963367,4.11513068855289e-05,1201300000.0,4804.455565288414
0.0,631340923.9676849,0.0,27209353.18654583,113387970.41963367,0.0013075261750609358,1201300000.0,1264.46206697956
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,55397285.76902813,113387970.41963367,0.002802243072854353,1201300000.0,3102.804549181281
1049304.7313940427,631340923.9676849,0.0003407954216635672,4743745.797354276,113387970.41963367,0.00038066290087521165,1201300000.0,402.692529036707
0.0,631340923.9676849,0.0,75303.80246941675,113387970.41963367,4.734812490211306e-06,1201300000.0,2.950626927293205
0.0,631340923.9676849,0.0,4617038.088894655,113387970.41963367,0.0007737928657499889,1201300000.0,286.01281935534155
0.0,631340923.9676849,0.0,363974.5881280177,113387970.41963367,2.0349815690586772e-05,1201300000.0,15.684662623511803
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
239626.23097415644,631340923.9676849,9.591179160489863e-05,0.0,113387970.41963367,0.0,1201300000.0,12.780827468436831
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,14320673.184890756,113387970.41963367,0.0013329293526473363,1201300000.0,1288.5436972008538
0.0,631340923.9676849,0.0,12176217.241889548,113387970.41963367,0.000806465932723436,1201300000.0,742.2482298430178
0.0,631340923.9676849,0.0,3261723.5868965997,113387970.41963367,0.00033346689685050644,1201300000.0,283.26991279232453
3037768.839114296,631340923.9676849,0.00027931321736728856,4475638.4991185535,113387970.41963367,0.00028878013951878556,1201300000.0,290.8518836542769
0.0,631340923.9676849,0.0,1026169.1018757594,113387970.41963367,6.224427873761721e-05,1201300000.0,41.48648221763731
393626.022963186,631340923.9676849,3.6192665319917386e-05,0.0,113387970.41963367,0.0,1201300000.0,3.6692603364936938
0.0,631340923.9676849,0.0,1458071.3047191645,113387970.41963367,0.00020112460208844982,1201300000.0,93.33001164401435
0.0,631340923.9676849,0.0,6664290.867451858,113387970.41963367,0.00042345468061236706,1201300000.0,399.73579911157714
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,1547817.5156177054,113387970.41963367,0.00011343486861753685,1201300000.0,85.8385818956204
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
6906942.434178804,631340923.9676849,0.002640800838319155,0.0,113387970.41963367,0.0,1201300000.0,392.2524397356238
0.0,631340923.9676849,0.0,281210.383143897,113387970.41963367,3.427629688843815e-05,1201300000.0,22.348710696165416
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,2339851.284127231,113387970.41963367,0.00015954827698003735,1201300000.0,136.09997862621705
0.0,631340923.9676849,0.0,1305274.2164000766,113387970.41963367,8.674435531537782e-05,1201300000.0,77.1389513255092
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,26842256.278968148,113387970.41963367,0.001323806308033276,1201300000.0,1276.3725828890344
0.0,631340923.9676849,0.0,11693462.56142137,113387970.41963367,0.0007307443108335582,1201300000.0,686.5162828059247
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,3081109.896769527,113387970.41963367,0.0001634224100354067,1201300000.0,137.41645070333567
2639865.9196899394,631340923.9676849,0.0005193625557758603,10119523.477429613,113387970.41963367,0.0004806522500610241,1201300000.0,546.7908889261349
0.0,631340923.9676849,0.0,199259.11019583826,113387970.41963367,1.568689244521221e-05,1201300000.0,10.44219352075509
0.0,631340923.9676849,0.0,221380.76225733137,113387970.41963367,1.1996578874749298e-05,1201300000.0,9.753638413384474
0.0,631340923.9676849,0.0,23205889.480763096,113387970.41963367,0.003623982869477241,1201300000.0,1527.0972207171478
14637353.684531858,631340923.9676849,0.0029117268641563176,0.0,113387970.41963367,0.0,1201300000.0,398.6841663288329
0.0,631340923.9676849,0.0,18206747.296538346,113387970.41963367,0.0009061530107954937,1201300000.0,833.9005734408528
3421667.7187939812,631340923.9676849,0.0013561629771078419,986011.7073055614,113387970.41963367,0.00010850150156008402,1201300000.0,269.2549203924196
0.0,631340923.9676849,0.0,1026169.1018757594,113387970.41963367,6.224427873761721e-05,1201300000.0,41.48648221763731
0.0,631340923.9676849,0.0,7461514.919495903,113387970.41963367,0.0007167188465623424,1201300000.0,289.492112823715
0.0,631340923.9676849,0.0,36134.315539725256,113387970.41963367,4.381280588447562e-06,1201300000.0,2.884663373809229
0.0,631340923.9676849,0.0,124893.29844568777,113387970.41963367,1.4648100984408213e-05,1201300000.0,10.248371193147344
12314881.599821258,631340923.9676849,0.001132314334406759,0.0,113387970.41963367,0.0,1201300000.0,114.79552663383289
0.0,631340923.9676849,0.0,130850.131423426,113387970.41963367,1.582605469450746e-05,1201300000.0,10.468159031727485
0.0,631340923.9676849,0.0,1169693.5652294848,113387970.41963367,0.00010315699239234674,1201300000.0,83.92089007007453
0.0,631340923.9676849,0.0,589070.7103418641,113387970.41963367,5.555818447829895e-05,1201300000.0,40.23896103475923
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,503120.80186233995,113387970.41963367,5.954584488987242e-05,1201300000.0,40.98299643728576
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,237538.8290827443,113387970.41963367,2.2615077546215583e-05,1201300000.0,16.107325248365495
0.0,631340923.9676849,0.0,23114474.660401344,113387970.41963367,0.0019983876268738934,1201300000.0,2205.7527158295243
0.0,631340923.9676849,0.0,4216534.632463883,113387970.41963367,0.00039836703416197826,1201300000.0,323.02486806129974
0.0,631340923.9676849,0.0,394077.9561088568,113387970.41963367,2.3347620775290966e-05,1201300000.0,16.244006419794065
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,2205925.308756668,113387970.41963367,0.0001873474402075363,1201300000.0,161.6838281590517
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
6825611.696018858,631340923.9676849,0.0013675009906809583,11631355.19154142,113387970.41963367,0.0011760807511039214,1201300000.0,633.5947239816887
0.0,631340923.9676849,0.0,11543050.263459463,113387970.41963367,0.0005917852575590065,1201300000.0,546.4310583906849
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,65425.01723935262,113387970.41963367,3.7510464009073827e-06,1201300000.0,2.767071478057149
0.0,631340923.9676849,0.0,2077238.3382347387,113387970.41963367,0.00021643762894733463,1201300000.0,184.94935240644946
0.0,631340923.9676849,0.0,2060807.0426698995,113387970.41963367,0.00011874215567728595,1201300000.0,86.82883910317085
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
7377632.553783064,631340923.9676849,0.0005230164219528683,40000090.428509824,113387970.41963367,0.0019940202168769496,1201300000.0,2154.3623941836727
0.0,631340923.9676849,0.0,591705.9672439424,113387970.41963367,5.598542793575172e-05,1201300000.0,40.31867801791057
0.0,631340923.9676849,0.0,13590666.122393398,113387970.41963367,0.001778069051574033,1201300000.0,683.6789940977576
0.0,631340923.9676849,0.0,51458.14928253282,113387970.41963367,3.882095522862268e-06,1201300000.0,2.791523205672034
0.0,631340923.9676849,0.0,199155.18060327542,113387970.41963367,1.5673468938334853e-05,1201300000.0,10.439688903181882
0.0,631340923.9676849,0.0,195824.11358237144,113387970.41963367,2.282776499784554e-05,1201300000.0,16.147009418368174
0.0,631340923.9676849,0.0,3984423.2914834935,113387970.41963367,0.00034752808097530794,1201300000.0,293.6712104609047
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,12798077.752012031,113387970.41963367,0.001188025492302654,1201300000.0,1194.166456411246
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,970517.8219662895,113387970.41963367,0.00010543761177377389,1201300000.0,84.34641817034736
0.0,631340923.9676849,0.0,68732562.35162354,113387970.41963367,0.0035585670646946545,1201300000.0,4386.705649892897
0.0,631340923.9676849,0.0,254092.50655260502,113387970.41963367,1.525413575145269e-05,1201300000.0,10.361447853470356
14263982.877493743,631340923.9676849,0.0027993454290391497,874161.3021677207,113387970.41963367,4.710677800449311e-05,1201300000.0,434.83801090854564
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,159134.13499454828,113387970.41963367,1.5750429624955637e-05,1201300000.0,10.454048570139083
0.0,631340923.9676849,0.0,36613027.20615478,113387970.41963367,0.0019406988289656915,1201300000.0,2116.068403385133
0.0,631340923.9676849,0.0,1303440.646418557,113387970.41963367,0.00022023779863644943,1201300000.0,80.19488414549525
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
0.0,631340923.9676849,0.0,0.0,113387970.41963367,0.0,1201300000.0,0.0
25612702.000847388,631340923.9676849,0.006419224978841896,0.0,113387970.41963367,0.0,1201300000.0,946.0866106502397
1843165.7155415704,631340923.9676849,0.0007357460006257614,0.0,113387970.41963367,0.0,1201300000.0,98.58150561626097
0.0,631340923.9676849,0.0,2363534.9626969714,113387970.41963367,0.0001964200411515837,1201300000.0,175.14713494315143
0.0,631340923.9676849,0.0,1430669.0487747923,113387970.41963367,9.902051937846096e-05,1201300000.0,82.57425370930349
0.0,631340923.9676849,0.0,6155727.969207346,113387970.41963367,0.0003350447248525433,1201300000.0,287.9684110803255
0.0,631340923.9676849,0.0,2170587.88933207,113387970.41963367,0.0001831893005133494,1201300000.0,159.6476261396204
0.0,631340923.9676849,0.0,1947966.4779440523,113387970.41963367,0.00010750507353712971,1201300000.0,84.73217437487322
