Gelderland Expected Annual Damage,Gelderland Dike Investment Costs,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
2194702064.4381914,0,3.5236269149842485,0.0,0,0.0,0.0,0.0
2903600403.585037,0,1.8861340533940234,0.0,0,0.0,0.0,0.0
134072603.88676122,0,0.1577660873452498,260007749.90612954,0,0.21177704001006828,0.0,0.0
198441338.65100342,0,0.18468985121921067,101539587.11771262,0,0.05028124120531546,0.0,0.0
410175230.8623364,0,0.5468534783467996,107292973.71569315,0,0.050006526333528444,0.0,0.0
4330435905.246014,0,5.180359395118002,0.0,0,0.0,0.0,0.0
2684537335.5867743,0,2.575433493861474,143348.52551857266,0,8.574221656231423e-05,0.0,0.0
2472279742.2289467,0,3.985440459919637,0.0,0,0.0,0.0,0.0
1087777337.0900757,0,2.171125153029155,0.0,0,0.0,0.0,0.0
174715322.72282806,0,0.31795938610258995,772959919.1644621,0,0.6793873691007992,0.0,0.0
629693569.5900543,0,1.3534253344188008,85096810.56386022,0,0.048328688217207344,0.0,0.0
2322159927.829583,0,2.0159532111110376,0.0,0,0.0,0.0,0.0
2689152993.0316353,0,1.8301249786675062,0.0,0,0.0,0.0,0.0
692877379.3851134,0,1.0273012537693074,77669485.16868147,0,0.035111086691042445,0.0,0.0
888827639.7398803,0,0.9179273282468167,0.0,0,0.0,0.0,0.0
3208544841.208026,0,1.8595192848154207,0.0,0,0.0,0.0,0.0
30805478.775683887,0,0.056439163575176074,221129718.70428878,0,0.23393732218581847,0.0,0.0
2476552219.181627,0,2.074104177040423,0.0,0,0.0,0.0,0.0
2017108501.5350385,0,2.0004201679619,0.0,0,0.0,0.0,0.0
4468154767.19622,0,4.99777091981289,16357033.366139244,0,0.007156982111946066,0.0,0.0
1694930245.0053658,0,2.4539438391808246,42470098.36753159,0,0.019552907018983424,0.0,0.0
2554172806.443119,0,1.878614883464557,0.0,0,0.0,0.0,0.0
2708299218.292314,0,1.8480805370887214,1737643.8247117316,0,0.000751245270635371,0.0,0.0
2983744215.295526,0,2.0840109957809636,0.0,0,0.0,0.0,0.0
653426834.927371,0,0.44302029569301615,460777539.6240982,0,0.36160087891158554,0.0,0.0
86318918.6237391,0,0.1090439225740289,101110602.72491293,0,0.054385110835778364,0.0,0.0
481935983.1666565,0,0.46356484769777134,0.0,0,0.0,0.0,0.0
3829531152.9034424,0,2.493450360235098,2649804.0016475883,0,0.0011206042695260064,0.0,0.0
2562377275.8558574,0,3.293223952511707,0.0,0,0.0,0.0,0.0
2307435481.214166,0,1.9863313926899662,68576604.10746177,0,0.05562598253322893,0.0,0.0
3179213541.3624988,0,4.255545557290107,0.0,0,0.0,0.0,0.0
59537172.58067121,0,0.04575910107719984,87679170.3999792,0,0.04079100703131966,0.0,0.0
2813860997.321494,0,1.8604167841416095,0.0,0,0.0,0.0,0.0
1260093335.8681002,0,1.451237552911057,176115504.76852864,0,0.059412499939079697,0.0,0.0
2471374025.376926,0,1.8110786922514852,50801603.64182772,0,0.023743498919787553,0.0,0.0
305303787.8297586,0,0.2286802536461806,76006566.82613859,0,0.04136673385361561,0.0,0.0
3298442759.9674397,0,1.8586367480610604,55174727.864120215,0,0.04130279514223562,0.0,0.0
3389545143.6981416,0,2.7294985981545574,0.0,0,0.0,0.0,0.0
1457181422.3708615,0,1.962171774519796,234750401.1065681,0,0.1320381058791898,0.0,0.0
2813860997.321494,0,1.8604167841416095,0.0,0,0.0,0.0,0.0
949072626.1851677,0,1.093158742912053,0.0,0,0.0,0.0,0.0
455103394.92432153,0,0.793707237713524,84765197.3846589,0,0.07946191427357494,0.0,0.0
3191611797.2355433,0,1.8828625239069239,2869431.4298026897,0,0.0011632424718346491,0.0,0.0
1041675021.432818,0,0.8371334439114704,0.0,0,0.0,0.0,0.0
18852078.62826638,0,0.02416370642817723,53921026.50554362,0,0.033079954433379376,0.0,0.0
3233870064.1747465,0,1.9169324391101505,127623074.01814003,0,0.09536835004778418,0.0,0.0
2830409734.993307,0,2.0780903913958757,0.0,0,0.0,0.0,0.0
1502689247.1016517,0,1.0681369209497902,2606839.215617562,0,0.0012658898264036097,0.0,0.0
140722288.3559426,0,0.22848681578866872,772163511.3276422,0,0.6801673223059019,0.0,0.0
