Gelderland Expected Annual Damage,Gelderland Dike Investment Costs,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1272727727.4280276,0,2.1390369109044767,0.0,0,0.0,0.0,0.0
297588456.13220775,0,0.2525118966423724,0.0,0,0.0,0.0,0.0
466734262.0520282,0,0.392056822914735,844337060.4256258,0,0.5474781127424135,0.0,0.0
1113265457.1250517,0,0.9235570004322626,0.0,0,0.0,0.0,0.0
1138179796.4350805,0,1.6835429582472785,0.0,0,0.0,0.0,0.0
2340164339.2233825,0,1.8305529721514273,30268268.537995845,0,0.019284844229910794,0.0,0.0
386281181.1657289,0,0.5904394838024599,65687278.97293438,0,0.03829573210111478,0.0,0.0
1298172673.3831432,0,1.0278540689756754,0.0,0,0.0,0.0,0.0
315782953.28994274,0,0.3554362796667511,0.0,0,0.0,0.0,0.0
183802418.26838017,0,0.18582135191287352,462048369.8266577,0,0.407048704809875,0.0,0.0
2202086140.5397406,0,1.8215001285979562,0.0,0,0.0,0.0,0.0
1875257942.4962125,0,1.8268221859449358,0.0,0,0.0,0.0,0.0
1017910310.4837005,0,2.1404396819985925,85501466.78353906,0,0.04557167833036155,0.0,0.0
2996048294.081022,0,1.8542333582546826,0.0,0,0.0,0.0,0.0
446643268.6412448,0,0.6504228410323816,5955844.7603937425,0,0.0036771143905522585,0.0,0.0
2789322120.119916,0,2.0871137643681346,0.0,0,0.0,0.0,0.0
2355016772.59107,0,2.5539660778594886,0.0,0,0.0,0.0,0.0
125744056.81943545,0,0.22624558131697448,530600472.39182144,0,0.5275070485646414,0.0,0.0
262662471.37902805,0,0.2304619508142918,5197125.575807461,0,0.0026085821967354724,0.0,0.0
2985391088.075766,0,1.8459610270038733,0.0,0,0.0,0.0,0.0
98792645.30481395,0,0.1568402402467034,961373961.7381533,0,0.8499429732560468,0.0,0.0
2388451564.7389603,0,3.033585675320824,0.0,0,0.0,0.0,0.0
3767432418.4780025,0,3.2597762186222123,0.0,0,0.0,0.0,0.0
3304623545.446921,0,2.1255352718814984,0.0,0,0.0,0.0,0.0
300463659.1980879,0,0.2003355371054065,110257109.37109369,0,0.04604368738648446,0.0,0.0
109944720.80033962,0,0.1582955116523611,115586693.93218514,0,0.04957149349560164,0.0,0.0
617722187.8422168,0,0.9951309039105982,773909958.9724891,0,0.6984129448533313,0.0,0.0
3114670293.4021893,0,1.8320368086715109,0.0,0,0.0,0.0,0.0
2894010597.412711,0,1.7890092204531272,85621525.6534167,0,0.06808034293026759,0.0,0.0
2975502635.9324474,0,1.838287173061525,0.0,0,0.0,0.0,0.0
2009268589.6130006,0,3.771685808078301,0.0,0,0.0,0.0,0.0
2518180643.3795967,0,2.1490184523161524,0.0,0,0.0,0.0,0.0
2812826604.648811,0,1.9522248312205188,94970941.8635385,0,0.03559457200504357,0.0,0.0
2516185909.326902,0,1.8585710887189997,13629733.219571188,0,0.013118902684039,0.0,0.0
2648102228.872772,0,4.377028638347467,0.0,0,0.0,0.0,0.0
360645210.5415626,0,0.3290159096689984,170188038.44251567,0,0.06866302796164897,0.0,0.0
777949466.7187171,0,1.2162356027240446,656180370.0688794,0,0.67310003511081,0.0,0.0
3296101346.021768,0,1.8988899324240076,550012464.936122,0,0.39366765400432363,0.0,0.0
1936904053.1832511,0,3.6041419629843445,0.0,0,0.0,0.0,0.0
63877129.633397,0,0.13900786767801343,129832635.67896076,0,0.15161100784913134,0.0,0.0
1213010938.043585,0,1.7131669424422578,28939783.94480578,0,0.017774177698499073,0.0,0.0
1775452543.2977395,0,3.419429723990435,0.0,0,0.0,0.0,0.0
2611477786.8027287,0,2.0652065259028167,282716477.2080254,0,0.2662422206813447,0.0,0.0
2007452414.5897622,0,3.390995050604761,0.0,0,0.0,0.0,0.0
112242999.98375738,0,0.21143171518525158,79795222.42089239,0,0.059994358357253454,0.0,0.0
1948991333.197994,0,3.4195795505131894,0.0,0,0.0,0.0,0.0
503296132.19499445,0,0.9763855434992874,130860924.9037764,0,0.06202913980067978,0.0,0.0
386903012.81879467,0,0.4338343247927446,31452609.746694516,0,0.01299505906321742,0.0,0.0
1073633617.5648303,0,1.5300067121237426,0.0,0,0.0,0.0,0.0
2491436235.1150618,0,1.8268221859449358,0.0,0,0.0,0.0,0.0
194528768.03974766,0,0.21628015199704392,562778331.09593,0,0.46966512416323275,0.0,0.0
2886527891.426331,0,1.9353126720382068,0.0,0,0.0,0.0,0.0
1903723666.21104,0,1.7592119896375706,583207613.0512784,0,0.6345739755297144,0.0,0.0
2021848513.0119298,0,1.6558941994660328,0.0,0,0.0,0.0,0.0
1752352734.0664124,0,1.1533421295000839,49749663.081774965,0,0.0434687093339684,0.0,0.0
1294803614.1877687,0,1.2272558022696196,104032870.49557471,0,0.0489246267935635,0.0,0.0
65904923.55411294,0,0.1402440912550143,477370750.23510295,0,0.5348308238050427,0.0,0.0
140934797.77206063,0,0.12414596310290728,20767564.63517297,0,0.008472657370936415,0.0,0.0
1983003452.7693672,0,1.561212682575421,91978994.66450828,0,0.03710467247649088,0.0,0.0
2578726404.056753,0,2.051685226941257,0.0,0,0.0,0.0,0.0
3270955283.62376,0,1.8452262861825348,0.0,0,0.0,0.0,0.0
2047472906.3687959,0,3.4769669079667627,79122385.10757756,0,0.04472297693886943,0.0,0.0
2788297383.5158634,0,2.011685575436853,0.0,0,0.0,0.0,0.0
2041895260.519987,0,1.862938365272953,5902917.478719357,0,0.0033690612909399987,0.0,0.0
568063105.441398,0,0.8176835475625617,348564930.95399916,0,0.2638807485634779,0.0,0.0
229435056.32262677,0,0.192792590643541,58806363.96049535,0,0.02867052099402093,0.0,0.0
3553721875.862755,0,3.0704557738644027,70452515.0816544,0,0.027640400113298144,0.0,0.0
3456849523.9384394,0,1.8464756921665164,64568397.83876364,0,0.023268588694339856,0.0,0.0
2084324685.3198586,0,1.9446807935911719,323863088.2921166,0,0.3706545990135413,0.0,0.0
2914814632.947676,0,1.8131367553878421,137610015.80276614,0,0.04814881431617349,0.0,0.0
3150807367.6248007,0,1.8235347358056835,56837928.63021237,0,0.014848467630219634,0.0,0.0
234655948.037804,0,0.2229137778047594,0.0,0,0.0,0.0,0.0
117512062.90782852,0,0.12133073580977108,73100246.7744968,0,0.039691475922371475,0.0,0.0
3780900785.6340466,0,2.0654676460332793,0.0,0,0.0,0.0,0.0
2562985247.960906,0,1.5682202521138189,23569956.153338846,0,0.008132181833505689,0.0,0.0
3150122893.723159,0,1.8582509661365445,0.0,0,0.0,0.0,0.0
2349496375.697807,0,1.8316707287129441,0.0,0,0.0,0.0,0.0
3292481456.2001915,0,2.4957210963252723,12995161.930146184,0,0.005754351003693696,0.0,0.0
2533745731.927509,0,3.5221306584515686,11493597.548842255,0,0.004321591798912755,0.0,0.0
108866655.54672307,0,0.10525479429979005,52206367.34832479,0,0.02541232045515168,0.0,0.0
959513459.3398985,0,0.7365238719610856,0.0,0,0.0,0.0,0.0
679451022.9969594,0,0.6129931596181996,45839559.25461219,0,0.019707789561198303,0.0,0.0
3201211303.410246,0,2.4272393423755387,0.0,0,0.0,0.0,0.0
2568201964.023924,0,3.8616678032905574,0.0,0,0.0,0.0,0.0
653553270.599101,0,0.5388605613144506,0.0,0,0.0,0.0,0.0
1970488631.6470296,0,3.4428627104243636,0.0,0,0.0,0.0,0.0
3021186123.493967,0,1.890352423995668,8556019.004974663,0,0.003720335133297746,0.0,0.0
324999119.38236123,0,0.5602450481956833,30712687.5304942,0,0.029139399578110382,0.0,0.0
700939974.6963961,0,0.6728377806089452,626562457.4643106,0,0.591068090897081,0.0,0.0
2822354749.4293566,0,1.8259878013438195,24627258.036911394,0,0.02192386723699455,0.0,0.0
186421394.15516073,0,0.16702769931838726,0.0,0,0.0,0.0,0.0
1054518929.3735399,0,2.1314035063794288,692078050.7296349,0,0.6894017288148623,0.0,0.0
291465107.1519683,0,0.21309118421759915,1376993212.1325026,0,1.0111558942485372,0.0,0.0
337048820.3582781,0,0.7453341730342478,122586968.26098824,0,0.061616650602216674,0.0,0.0
377038719.3432571,0,0.35677946036865743,674088621.6963253,0,0.609330452020046,0.0,0.0
91389081.00926025,0,0.1525822829575506,1142354483.108857,0,1.0680853299985336,0.0,0.0
3230867330.5602045,0,1.99309986790442,0.0,0,0.0,0.0,0.0
54736325.026763365,0,0.0704934340084451,832026070.0613731,0,0.7302413489541397,0.0,0.0
739228499.5725216,0,0.694429319329767,0.0,0,0.0,0.0,0.0
70413366.20630628,0,0.11762503525120059,48769442.026771545,0,0.029496149458444566,0.0,0.0
408224517.1324108,0,0.3308787476919384,0.0,0,0.0,0.0,0.0
153790683.1716743,0,0.2785995549336217,66878801.29338082,0,0.05566105961979012,0.0,0.0
